Date/Time,ZONE1:Zone Mean Air Temperature [C](Hourly),Heating:EnergyTransfer [J](Hourly),Cooling:EnergyTransfer [J](Hourly),InteriorLights:Electricity [J](Hourly),InteriorEquipment:Electricity [J](Hourly) 
 01/01  01:00:00,15.0000061175439,1084113.05835441,0.0,72482.76,197568. 
 01/01  02:00:00,15.0000005146893,1363058.18261181,0.0,72482.76,197568. 
 01/01  03:00:00,15.0000000585917,1451568.57997752,0.0,72482.76,197568. 
 01/01  04:00:00,15.0000000057572,1701091.02700982,0.0,72482.76,197568. 
 01/01  05:00:00,15.0000000005669,1858214.78107859,0.0,72482.76,197568. 
 01/01  06:00:00,21.8918584161848,7321496.06074218,0.0,144965.52,197568. 
 01/01  07:00:00,21.9999999999921,7636283.45507443,0.0,144965.52,197568. 
 01/01  08:00:00,21.9999999999986,5514339.71254666,0.0,434896.56,197568. 
 01/01  09:00:00,22.0000000000001,5632544.75367549,0.0,1188724.64196286,444528. 
 01/01  10:00:00,22.,4514741.57087582,0.0,130468.968,444528. 
 01/01  11:00:00,22.,1662354.24293736,0.0,130468.968,444528. 
 01/01  12:00:00,23.0639515983313,0.0,0.0,130468.968,444528. 
 01/01  13:00:00,22.1981801268838,0.0,0.0,130468.968,395136. 
 01/01  14:00:00,22.0145170445306,1826648.64917147,0.0,130468.968,444528. 
 01/01  15:00:00,22.0016687790955,2285785.8995245,0.0,493942.761579479,444528. 
 01/01  16:00:00,22.000219076332,2438673.71158613,0.0,916935.851879638,444528. 
 01/01  17:00:00,22.0000322273058,2592329.35296943,0.0,1304689.68,444528. 
 01/01  18:00:00,22.0000050407786,2488939.654147,0.0,1014758.64,395136. 
 01/01  19:00:00,22.0000008454455,2241829.10289151,0.0,724827.6,296352. 
 01/01  20:00:00,17.3488174528631,0.0,0.0,724827.6,296352. 
 01/01  21:00:00,17.4704075932878,0.0,0.0,434896.56,246960. 
 01/01  22:00:00,16.4379499803629,0.0,0.0,434896.56,246960. 
 01/01  23:00:00,15.5627587834889,0.0,0.0,144965.52,197568. 
 01/01  24:00:00,15.0040076564605,335749.468073633,0.0,72482.76,197568. 
 01/02  01:00:00,15.000005067732,885367.824989174,0.0,72482.76,197568. 
 01/02  02:00:00,15.0000003826757,1245582.82843943,0.0,72482.76,197568. 
 01/02  03:00:00,15.0000000477008,1346635.15620021,0.0,72482.76,197568. 
 01/02  04:00:00,15.0000000046488,1636094.52826447,0.0,72482.76,197568. 
 01/02  05:00:00,15.0000000004655,1854040.13087223,0.0,72482.76,197568. 
 01/02  06:00:00,21.8915273423242,7321455.38245937,0.0,144965.52,197568. 
 01/02  07:00:00,21.9999999999916,7783559.69621362,0.0,144965.52,197568. 
 01/02  08:00:00,21.9999999999983,5640579.44942616,0.0,434896.56,197568. 
 01/02  09:00:00,21.9999999999996,5797794.24476577,0.0,1212603.20611686,444528. 
 01/02  10:00:00,22.0000000000001,4844203.51088931,0.0,130468.968,444528. 
 01/02  11:00:00,22.0000000000002,2918905.52536323,0.0,130468.968,444528. 
 01/02  12:00:00,22.4591868886873,0.0,0.0,130468.968,444528. 
 01/02  13:00:00,25.8691047412213,0.0,592453.407977733,130468.968,395136. 
 01/02  14:00:00,26.0000000000001,0.0,3076371.46686403,130468.968,444528. 
 01/02  15:00:00,26.,0.0,4909513.10287185,130468.968,444528. 
 01/02  16:00:00,26.,0.0,3814553.72616325,130468.968,444528. 
 01/02  17:00:00,25.8594177359133,0.0,0.0,1304689.68,444528. 
 01/02  18:00:00,24.4378048271853,0.0,0.0,1014758.64,395136. 
 01/02  19:00:00,23.4654885900131,0.0,0.0,724827.6,296352. 
 01/02  20:00:00,22.1625234988856,0.0,0.0,724827.6,296352. 
 01/02  21:00:00,21.4029427413925,0.0,0.0,434896.56,246960. 
 01/02  22:00:00,20.2506286894573,0.0,0.0,434896.56,246960. 
 01/02  23:00:00,19.2254243946798,0.0,0.0,144965.52,197568. 
 01/02  24:00:00,18.2227449254779,0.0,0.0,72482.76,197568. 
 01/03  01:00:00,17.4097852937826,0.0,0.0,72482.76,197568. 
 01/03  02:00:00,16.54975736994,0.0,0.0,72482.76,197568. 
 01/03  03:00:00,15.7640967100213,0.0,0.0,72482.76,197568. 
 01/03  04:00:00,15.0278995827655,3122.23552972802,0.0,72482.76,197568. 
 01/03  05:00:00,15.0000000014624,498763.09687968,0.0,72482.76,197568. 
 01/03  06:00:00,21.9029647275424,5558461.14224338,0.0,144965.52,197568. 
 01/03  07:00:00,21.9999999999998,6037251.00401272,0.0,144965.52,197568. 
 01/03  08:00:00,21.9999999999997,4153037.92286068,0.0,434896.56,197568. 
 01/03  09:00:00,22.,3584898.31160103,0.0,1224131.56089186,444528. 
 01/03  10:00:00,22.,2831090.99503035,0.0,785721.582897572,444528. 
 01/03  11:00:00,22.,2488557.44111432,0.0,130468.968,444528. 
 01/03  12:00:00,22.,2018857.94149954,0.0,130468.968,444528. 
 01/03  13:00:00,22.,1547668.99044078,0.0,130468.968,395136. 
 01/03  14:00:00,22.,1939671.86102963,0.0,130468.968,444528. 
 01/03  15:00:00,22.0000000000003,1971391.80693491,0.0,479071.555786658,444528. 
 01/03  16:00:00,22.0000000000003,2115806.62123377,0.0,904142.234560025,444528. 
 01/03  17:00:00,22.,1853004.58272645,0.0,1304689.68,444528. 
 01/03  18:00:00,22.0000000000002,1671499.55715653,0.0,1014758.64,395136. 
 01/03  19:00:00,21.9999999999998,1512482.19721104,0.0,724827.6,296352. 
 01/03  20:00:00,19.1369965164414,0.0,0.0,724827.6,296352. 
 01/03  21:00:00,19.0520835032745,0.0,0.0,434896.56,246960. 
 01/03  22:00:00,18.2277659016951,0.0,0.0,434896.56,246960. 
 01/03  23:00:00,17.4929299152775,0.0,0.0,144965.52,197568. 
 01/03  24:00:00,16.7334235068289,0.0,0.0,72482.76,197568. 
 01/04  01:00:00,15.8041358685331,0.0,0.0,72482.76,197568. 
 01/04  02:00:00,15.2042624597404,0.0,0.0,72482.76,197568. 
 01/04  03:00:00,15.0038326046588,378850.83079246,0.0,72482.76,197568. 
 01/04  04:00:00,15.0001736486931,779387.181278067,0.0,72482.76,197568. 
 01/04  05:00:00,15.0000125218647,1008762.45607422,0.0,72482.76,197568. 
 01/04  06:00:00,21.9041815623659,4790130.63385391,0.0,144965.52,197568. 
 01/04  07:00:00,21.9999999999997,6711938.35584386,0.0,144965.52,197568. 
 01/04  08:00:00,21.9999999999998,4728215.70070175,0.0,434896.56,197568. 
 01/04  09:00:00,21.9999999999998,4508603.65867952,0.0,1263479.31586445,444528. 
 01/04  10:00:00,22.0000000000001,3881848.58764872,0.0,768420.102209319,444528. 
 01/04  11:00:00,22.,3616651.14286558,0.0,130468.968,444528. 
 01/04  12:00:00,21.9999999999999,3073627.97362575,0.0,130468.968,444528. 
 01/04  13:00:00,22.0000000000002,1996492.56197507,0.0,130468.968,395136. 
 01/04  14:00:00,22.0000000000002,2547420.67326987,0.0,130468.968,444528. 
 01/04  15:00:00,22.0000000000002,2537088.25962731,0.0,130468.968,444528. 
 01/04  16:00:00,22.,2616811.47343816,0.0,407937.889113775,444528. 
 01/04  17:00:00,22.,2529308.57268545,0.0,1304689.68,444528. 
 01/04  18:00:00,21.9999999999998,2380488.80422326,0.0,1014758.64,395136. 
 01/04  19:00:00,22.,2120229.4254227,0.0,724827.6,296352. 
 01/04  20:00:00,17.605380953917,0.0,0.0,724827.6,296352. 
 01/04  21:00:00,17.7884668504552,0.0,0.0,434896.56,246960. 
 01/04  22:00:00,16.9263471850699,0.0,0.0,434896.56,246960. 
 01/04  23:00:00,16.1590186748571,0.0,0.0,144965.52,197568. 
 01/04  24:00:00,15.3233887474013,0.0,0.0,72482.76,197568. 
 01/05  01:00:00,15.0044379967491,313306.910616302,0.0,72482.76,197568. 
 01/05  02:00:00,15.000188355087,782856.070929243,0.0,72482.76,197568. 
 01/05  03:00:00,15.0000127746255,1039617.82745215,0.0,72482.76,197568. 
 01/05  04:00:00,15.0000012515678,1143915.33910376,0.0,72482.76,197568. 
 01/05  05:00:00,15.0000001085176,1409197.90519783,0.0,72482.76,197568. 
 01/05  06:00:00,21.8961966736575,6525143.3901703,0.0,144965.52,197568. 
 01/05  07:00:00,21.999999999998,7282259.3559484,0.0,144965.52,197568. 
 01/05  08:00:00,21.9999999999999,5217504.26171003,0.0,434896.56,197568. 
 01/05  09:00:00,21.9999999999998,5230060.23895512,0.0,1200967.19840514,444528. 
 01/05  10:00:00,22.0000000000002,4176425.94366975,0.0,130468.968,444528. 
 01/05  11:00:00,22.0000000000001,1339967.4231377,0.0,130468.968,444528. 
 01/05  12:00:00,25.2840010837621,0.0,0.0,130468.968,444528. 
 01/05  13:00:00,25.9371870680993,0.0,2597545.2400395,130468.968,395136. 
 01/05  14:00:00,25.9966808564042,0.0,4694556.44721639,130468.968,444528. 
 01/05  15:00:00,25.9992431548826,0.0,5763058.38240254,130468.968,444528. 
 01/05  16:00:00,25.9998596810385,0.0,4448283.85594142,130468.968,444528. 
 01/05  17:00:00,25.9793281211285,0.0,0.0,1304689.68,444528. 
 01/05  18:00:00,24.4149874947391,0.0,0.0,1014758.64,395136. 
 01/05  19:00:00,23.3582233688648,0.0,0.0,724827.6,296352. 
 01/05  20:00:00,21.8687260931626,0.0,0.0,724827.6,296352. 
 01/05  21:00:00,20.9806249036871,0.0,0.0,434896.56,246960. 
 01/05  22:00:00,19.640519811989,0.0,0.0,434896.56,246960. 
 01/05  23:00:00,18.4553615473121,0.0,0.0,144965.52,197568. 
 01/05  24:00:00,17.2811668490899,0.0,0.0,72482.76,197568. 
 01/06  01:00:00,16.3037313145255,0.0,0.0,72482.76,148176. 
 01/06  02:00:00,15.3101002728625,0.0,0.0,72482.76,148176. 
 01/06  03:00:00,15.0062794375224,529823.413709996,0.0,72482.76,148176. 
 01/06  04:00:00,15.0003478675304,1052138.10756092,0.0,72482.76,148176. 
 01/06  05:00:00,15.0000296196843,1310754.34897973,0.0,72482.76,148176. 
 01/06  06:00:00,15.0000030831054,1428569.80840387,0.0,72482.76,148176. 
 01/06  07:00:00,21.8958451462439,6494785.72583848,0.0,144965.52,197568. 
 01/06  08:00:00,21.9999999999979,7130637.38037646,0.0,144965.52,197568. 
 01/06  09:00:00,21.9999999999994,5585179.18501982,0.0,707295.28358176,246960. 
 01/06  10:00:00,22.,4513340.52845434,0.0,584678.848450546,246960. 
 01/06  11:00:00,21.9999999999999,3883949.35931861,0.0,173023.200593969,246960. 
 01/06  12:00:00,22.0000000000002,3185847.39072269,0.0,72482.76,246960. 
 01/06  13:00:00,22.,2474493.41769025,0.0,72482.76,246960. 
 01/06  14:00:00,22.,2268789.66518644,0.0,72482.76,246960. 
 01/06  15:00:00,22.,1334686.34441908,0.0,21744.828,172872. 
 01/06  16:00:00,22.,1405541.23956216,0.0,58935.801428513,172872. 
 01/06  17:00:00,22.0000000000001,1788383.61782586,0.0,217448.28,172872. 
 01/06  18:00:00,18.9340748125222,0.0,0.0,72482.76,148176. 
 01/06  19:00:00,18.0554441792566,0.0,0.0,72482.76,148176. 
 01/06  20:00:00,16.9064464300075,0.0,0.0,72482.76,148176. 
 01/06  21:00:00,15.8923653712318,0.0,0.0,72482.76,148176. 
 01/06  22:00:00,15.0009960166382,149651.211717002,0.0,72482.76,148176. 
 01/06  23:00:00,15.00000000445,798635.726633693,0.0,72482.76,148176. 
 01/06  24:00:00,15.0000000002949,1141145.51105973,0.0,72482.76,148176. 
 01/07  01:00:00,15.0000000000288,1241648.02224409,0.0,72482.76,148176. 
 01/07  02:00:00,15.0000000000029,1406583.64816195,0.0,72482.76,148176. 
 01/07  03:00:00,15.0000000000004,1562576.59705583,0.0,72482.76,148176. 
 01/07  04:00:00,15.0000000000001,1653172.89792636,0.0,72482.76,148176. 
 01/07  05:00:00,15.0000000000002,1778549.36042642,0.0,72482.76,148176. 
 01/07  06:00:00,15.,1891033.35646771,0.0,72482.76,148176. 
 01/07  07:00:00,15.0000000000001,1986862.79817075,0.0,72482.76,148176. 
 01/07  08:00:00,15.0000000000002,1940504.1066594,0.0,72482.76,148176. 
 01/07  09:00:00,15.0000000000002,1876015.74905316,0.0,70190.1966221567,148176. 
 01/07  10:00:00,14.9999999999999,1744525.23690706,0.0,58492.6592488559,148176. 
 01/07  11:00:00,15.0000000000003,1562645.26721123,0.0,33556.7655571926,148176. 
 01/07  12:00:00,15.0000000000002,1361991.64551026,0.0,9951.2775250259,148176. 
 01/07  13:00:00,15.0000000000001,1351989.81785309,0.0,7248.276,148176. 
 01/07  14:00:00,15.0000000000001,1136221.08962218,0.0,7248.276,148176. 
 01/07  15:00:00,15.0000000000002,1095349.26084237,0.0,23780.1459885986,148176. 
 01/07  16:00:00,15.0000000000002,1265031.42604047,0.0,48790.7399101579,148176. 
 01/07  17:00:00,15.,1285588.67043049,0.0,72482.76,148176. 
 01/07  18:00:00,15.0000000000002,1345602.01925454,0.0,72482.76,148176. 
 01/07  19:00:00,15.0000000000001,1504024.9136766,0.0,72482.76,148176. 
 01/07  20:00:00,15.0000000000001,1432495.19580861,0.0,72482.76,148176. 
 01/07  21:00:00,15.,1407931.23869319,0.0,72482.76,148176. 
 01/07  22:00:00,15.0000000000001,1378263.28979621,0.0,72482.76,148176. 
 01/07  23:00:00,15.0000000000001,1373329.55973334,0.0,72482.76,148176. 
 01/07  24:00:00,15.0000000000003,1361328.12712471,0.0,72482.76,148176. 
 01/08  01:00:00,15.,1446883.57282724,0.0,72482.76,197568. 
 01/08  02:00:00,15.0000000000002,1384910.59500622,0.0,72482.76,197568. 
 01/08  03:00:00,14.9999999999999,1404293.49440702,0.0,72482.76,197568. 
 01/08  04:00:00,15.0000000000001,1427897.25971202,0.0,72482.76,197568. 
 01/08  05:00:00,15.0000000000001,1470871.48589167,0.0,72482.76,197568. 
 01/08  06:00:00,21.89536998004,6777678.01748366,0.0,144965.52,197568. 
 01/08  07:00:00,21.9999999999961,7003163.35431616,0.0,144965.52,197568. 
 01/08  08:00:00,21.9999999999995,4831238.52924826,0.0,434896.56,197568. 
 01/08  09:00:00,21.9999999999998,4458315.03246682,0.0,1235210.50846518,444528. 
 01/08  10:00:00,22.,3829649.19069279,0.0,754117.720928292,444528. 
 01/08  11:00:00,22.,3654064.02321936,0.0,130468.968,444528. 
 01/08  12:00:00,22.0000000000002,3396580.5772138,0.0,130468.968,444528. 
 01/08  13:00:00,22.0000000000003,2744449.48345222,0.0,130468.968,395136. 
 01/08  14:00:00,22.0000000000002,2270260.50316891,0.0,130468.968,444528. 
 01/08  15:00:00,22.4172781931221,0.0,0.0,130468.968,444528. 
 01/08  16:00:00,23.9237333130241,0.0,0.0,130468.968,444528. 
 01/08  17:00:00,22.8303444832687,0.0,0.0,955226.600557724,444528. 
 01/08  18:00:00,22.0139340774282,273.116749901599,0.0,1014758.64,395136. 
 01/08  19:00:00,22.000000002051,808085.967590533,0.0,724827.6,296352. 
 01/08  20:00:00,20.2547197261769,0.0,0.0,724827.6,296352. 
 01/08  21:00:00,19.6801429429498,0.0,0.0,434896.56,246960. 
 01/08  22:00:00,18.6733862494443,0.0,0.0,434896.56,246960. 
 01/08  23:00:00,17.6685146415154,0.0,0.0,144965.52,197568. 
 01/08  24:00:00,16.6863322180456,0.0,0.0,72482.76,197568. 
 01/09  01:00:00,15.8190269264709,0.0,0.0,72482.76,197568. 
 01/09  02:00:00,15.0005725459735,113284.934738999,0.0,72482.76,197568. 
 01/09  03:00:00,15.0000000017293,826237.016037448,0.0,72482.76,197568. 
 01/09  04:00:00,15.0000000001306,1291836.52950323,0.0,72482.76,197568. 
 01/09  05:00:00,15.0000000000166,1398463.42962584,0.0,72482.76,197568. 
 01/09  06:00:00,21.8966256086282,6241750.69942639,0.0,144965.52,197568. 
 01/09  07:00:00,21.9999999999984,7325900.79366691,0.0,144965.52,197568. 
 01/09  08:00:00,22.0000000000001,5449163.77511635,0.0,434896.56,197568. 
 01/09  09:00:00,22.0000000000003,5878639.28373431,0.0,1201373.80266969,444528. 
 01/09  10:00:00,22.0000000000001,5010420.84838198,0.0,130468.968,444528. 
 01/09  11:00:00,22.0000000000003,2476576.7704909,0.0,130468.968,444528. 
 01/09  12:00:00,22.2989455279553,0.0,0.0,130468.968,444528. 
 01/09  13:00:00,22.1757793217271,0.0,0.0,130468.968,395136. 
 01/09  14:00:00,22.01192256679,1383243.31709027,0.0,130468.968,444528. 
 01/09  15:00:00,22.0010296904868,1757023.22039864,0.0,130468.968,444528. 
 01/09  16:00:00,22.0001073975589,2054161.20317875,0.0,286354.037856771,444528. 
 01/09  17:00:00,22.0000123663882,2166777.07563954,0.0,1078372.21184174,444528. 
 01/09  18:00:00,22.0000015360315,2143835.3104141,0.0,1014758.64,395136. 
 01/09  19:00:00,22.0000002142642,2041368.38522911,0.0,724827.6,296352. 
 01/09  20:00:00,18.457471029271,0.0,0.0,724827.6,296352. 
 01/09  21:00:00,18.2785039872831,0.0,0.0,434896.56,246960. 
 01/09  22:00:00,17.1356405036699,0.0,0.0,434896.56,246960. 
 01/09  23:00:00,16.0933675484718,0.0,0.0,144965.52,197568. 
 01/09  24:00:00,15.0380341689154,29111.8243252759,0.0,72482.76,197568. 
 01/10  01:00:00,15.0000000000064,826085.243409482,0.0,72482.76,197568. 
 01/10  02:00:00,15.0000000000006,1245306.42429119,0.0,72482.76,197568. 
 01/10  03:00:00,15.0000000000004,1375949.16752582,0.0,72482.76,197568. 
