Date/Time,ZONE1:Zone Mean Air Temperature [C](Hourly),Heating:EnergyTransfer [J](Hourly),Cooling:EnergyTransfer [J](Hourly),InteriorLights:Electricity [J](Hourly),InteriorEquipment:Electricity [J](Hourly) 
 01/01  01:00:00,15.0000000066793,886903.20597861,0.0,72482.76,197568. 
 01/01  02:00:00,15.0000000004816,1263873.12834189,0.0,72482.76,197568. 
 01/01  03:00:00,15.0000000000525,1399611.10486397,0.0,72482.76,197568. 
 01/01  04:00:00,15.0000000000053,1607294.36650642,0.0,72482.76,197568. 
 01/01  05:00:00,15.0000000000005,1790576.77436415,0.0,72482.76,197568. 
 01/01  06:00:00,21.8925892595307,7177028.6722306,0.0,144965.52,197568. 
 01/01  07:00:00,21.9999999999934,7584713.43654941,0.0,144965.52,197568. 
 01/01  08:00:00,21.9999999999989,5480515.88263781,0.0,434896.56,197568. 
 01/01  09:00:00,21.9999999999996,5594508.82681566,0.0,1217706.96127703,444528. 
 01/01  10:00:00,21.9999999999999,4649400.60308474,0.0,130468.968,444528. 
 01/01  11:00:00,22.0000000000002,2037280.70451544,0.0,130468.968,444528. 
 01/01  12:00:00,22.,294293.3818326,0.0,130468.968,444528. 
 01/01  13:00:00,22.,741956.248663869,0.0,348748.482844497,395136. 
 01/01  14:00:00,22.0000000000001,2356755.87124041,0.0,442552.103156965,444528. 
 01/01  15:00:00,22.0000000000002,2560380.5105424,0.0,710614.914965986,444528. 
 01/01  16:00:00,22.,2596754.32755398,0.0,1020079.23075877,444528. 
 01/01  17:00:00,22.,2707040.12090795,0.0,1304689.68,444528. 
 01/01  18:00:00,22.,2551731.41413891,0.0,1014758.64,395136. 
 01/01  19:00:00,22.,2271206.3184638,0.0,724827.6,296352. 
 01/01  20:00:00,17.9508954951711,0.0,0.0,724827.6,296352. 
 01/01  21:00:00,17.8969056285557,0.0,0.0,434896.56,246960. 
 01/01  22:00:00,16.8253161831289,0.0,0.0,434896.56,246960. 
 01/01  23:00:00,15.9200856758023,0.0,0.0,144965.52,197568. 
 01/01  24:00:00,15.0125576847644,39205.39416736,0.0,72482.76,197568. 
 01/02  01:00:00,15.0000000052869,692697.14679098,0.0,72482.76,197568. 
 01/02  02:00:00,15.0000000003432,1148353.78020398,0.0,72482.76,197568. 
 01/02  03:00:00,15.0000000000338,1355189.04651551,0.0,72482.76,197568. 
 01/02  04:00:00,15.0000000000034,1537515.34095539,0.0,72482.76,197568. 
 01/02  05:00:00,15.0000000000003,1785687.47038341,0.0,72482.76,197568. 
 01/02  06:00:00,21.8922880876767,7169342.38889099,0.0,144965.52,197568. 
 01/02  07:00:00,21.9999999999934,7731031.27890346,0.0,144965.52,197568. 
 01/02  08:00:00,21.9999999999987,5607459.76299523,0.0,434896.56,197568. 
 01/02  09:00:00,22.,5763988.29882805,0.0,1235685.07199282,444528. 
 01/02  10:00:00,22.,4840986.05292251,0.0,302909.578314923,444528. 
 01/02  11:00:00,22.,3208532.65048639,0.0,130468.968,444528. 
 01/02  12:00:00,22.,840778.265210602,0.0,130468.968,444528. 
 01/02  13:00:00,24.440878094136,0.0,0.0,130468.968,395136. 
 01/02  14:00:00,25.507004451146,0.0,0.0,130468.968,444528. 
 01/02  15:00:00,25.9965097059209,0.0,230126.473108554,130468.968,444528. 
 01/02  16:00:00,25.7367478987499,0.0,0.0,130468.968,444528. 
 01/02  17:00:00,24.213182087714,0.0,0.0,1304689.68,444528. 
 01/02  18:00:00,23.1309084857212,0.0,0.0,1014758.64,395136. 
 01/02  19:00:00,22.1798659602566,0.0,0.0,724827.6,296352. 
 01/02  20:00:00,20.9971874325739,0.0,0.0,724827.6,296352. 
 01/02  21:00:00,20.288946013744,0.0,0.0,434896.56,246960. 
 01/02  22:00:00,19.2217598820322,0.0,0.0,434896.56,246960. 
 01/02  23:00:00,18.2560629470304,0.0,0.0,144965.52,197568. 
 01/02  24:00:00,17.3207808779534,0.0,0.0,72482.76,197568. 
 01/03  01:00:00,16.5625920888298,0.0,0.0,72482.76,197568. 
 01/03  02:00:00,15.7602766633326,0.0,0.0,72482.76,197568. 
 01/03  03:00:00,15.0300319222441,1919.18711037512,0.0,72482.76,197568. 
 01/03  04:00:00,15.0000000225075,527099.119493318,0.0,72482.76,197568. 
 01/03  05:00:00,15.0000000011245,829799.220095421,0.0,72482.76,197568. 
 01/03  06:00:00,21.9057992477678,4575870.85756342,0.0,144965.52,197568. 
 01/03  07:00:00,22.,6280249.93755683,0.0,144965.52,197568. 
 01/03  08:00:00,22.,4259000.00929581,0.0,434896.56,197568. 
 01/03  09:00:00,22.,3621179.97579609,0.0,1244356.38907458,444528. 
 01/03  10:00:00,21.9999999999998,2790776.16871863,0.0,912562.481324798,444528. 
 01/03  11:00:00,22.,2410115.05462084,0.0,335798.478000573,444528. 
 01/03  12:00:00,22.,2057547.96999878,0.0,130468.968,444528. 
 01/03  13:00:00,22.,1496007.74056299,0.0,334258.003860733,395136. 
 01/03  14:00:00,22.0000000000002,1815453.75126919,0.0,429736.759411998,444528. 
 01/03  15:00:00,22.,1870587.81252115,0.0,699730.485534928,444528. 
 01/03  16:00:00,22.0000000000002,2058539.76568786,0.0,1010691.81914646,444528. 
 01/03  17:00:00,22.0000000000002,1832256.8376283,0.0,1304689.68,444528. 
 01/03  18:00:00,22.,1654594.99562128,0.0,1014758.64,395136. 
 01/03  19:00:00,22.,1499620.71696591,0.0,724827.6,296352. 
 01/03  20:00:00,19.0107716532381,0.0,0.0,724827.6,296352. 
 01/03  21:00:00,18.9962428152372,0.0,0.0,434896.56,246960. 
 01/03  22:00:00,18.1724071072535,0.0,0.0,434896.56,246960. 
 01/03  23:00:00,17.4546247020049,0.0,0.0,144965.52,197568. 
 01/03  24:00:00,16.7028215911969,0.0,0.0,72482.76,197568. 
 01/04  01:00:00,15.7724052769322,0.0,0.0,72482.76,197568. 
 01/04  02:00:00,15.1856422116715,0.0,0.0,72482.76,197568. 
 01/04  03:00:00,15.0035441073716,386787.475899852,0.0,72482.76,197568. 
 01/04  04:00:00,15.0001615131172,779532.256089475,0.0,72482.76,197568. 
 01/04  05:00:00,15.0000116556474,1004582.44444906,0.0,72482.76,197568. 
 01/04  06:00:00,21.9042235045267,4784636.11800646,0.0,144965.52,197568. 
 01/04  07:00:00,21.9999999999998,6703435.96740719,0.0,144965.52,197568. 
 01/04  08:00:00,22.0000000000002,4719736.20212714,0.0,434896.56,197568. 
 01/04  09:00:00,22.0000000000002,4494080.22430095,0.0,1273844.75818499,444528. 
 01/04  10:00:00,22.0000000000003,3813510.53704651,0.0,899402.216779382,444528. 
 01/04  11:00:00,22.0000000000002,3660017.09307919,0.0,130468.968,444528. 
 01/04  12:00:00,22.,3191988.60525098,0.0,130468.968,444528. 
 01/04  13:00:00,22.0000000000003,2143280.30606384,0.0,130468.968,395136. 
 01/04  14:00:00,22.0000000000003,2885757.82342315,0.0,130468.968,444528. 
 01/04  15:00:00,22.0000000000001,2908972.78402545,0.0,130468.968,444528. 
 01/04  16:00:00,22.,2826213.52087326,0.0,653201.186919352,444528. 
 01/04  17:00:00,22.,2705591.49344152,0.0,1304689.68,444528. 
 01/04  18:00:00,21.9999999999998,2478401.7175505,0.0,1014758.64,395136. 
 01/04  19:00:00,22.,2164533.52846314,0.0,724827.6,296352. 
 01/04  20:00:00,18.4151232873734,0.0,0.0,724827.6,296352. 
 01/04  21:00:00,18.3440005560839,0.0,0.0,434896.56,246960. 
 01/04  22:00:00,17.4506547472596,0.0,0.0,434896.56,246960. 
 01/04  23:00:00,16.6199394429756,0.0,0.0,144965.52,197568. 
 01/04  24:00:00,15.7703592287287,0.0,0.0,72482.76,197568. 
 01/05  01:00:00,15.0598075727287,0.0,0.0,72482.76,197568. 
 01/05  02:00:00,15.000760321786,551295.499065285,0.0,72482.76,197568. 
 01/05  03:00:00,15.0000409427272,918714.533356316,0.0,72482.76,197568. 
 01/05  04:00:00,15.0000033355877,1107030.5433349,0.0,72482.76,197568. 
 01/05  05:00:00,15.0000003009334,1295900.90478198,0.0,72482.76,197568. 
 01/05  06:00:00,21.897599962286,6224787.27461968,0.0,144965.52,197568. 
 01/05  07:00:00,21.9999999999987,7204413.85197359,0.0,144965.52,197568. 
 01/05  08:00:00,21.9999999999996,5172774.53187344,0.0,434896.56,197568. 
 01/05  09:00:00,21.9999999999998,5188309.38188517,0.0,1226930.85440924,444528. 
 01/05  10:00:00,21.9999999999998,4302676.93071927,0.0,130468.968,444528. 
 01/05  11:00:00,22.0000000000002,1671175.42646788,0.0,130468.968,444528. 
 01/05  12:00:00,23.62462368899,0.0,0.0,130468.968,444528. 
 01/05  13:00:00,25.6434094089716,0.0,0.0,130468.968,395136. 
 01/05  14:00:00,25.9974937037146,0.0,160957.428255471,130468.968,444528. 
 01/05  15:00:00,25.9998541132633,0.0,1020065.84930153,130468.968,444528. 
 01/05  16:00:00,25.9999983820765,0.0,189566.694141028,130468.968,444528. 
 01/05  17:00:00,24.4274310485037,0.0,0.0,1304689.68,444528. 
 01/05  18:00:00,23.2044295920081,0.0,0.0,1014758.64,395136. 
 01/05  19:00:00,22.1701633707855,0.0,0.0,724827.6,296352. 
 01/05  20:00:00,20.7938976676082,0.0,0.0,724827.6,296352. 
 01/05  21:00:00,19.9538665143598,0.0,0.0,434896.56,246960. 
 01/05  22:00:00,18.6914299702388,0.0,0.0,434896.56,246960. 
 01/05  23:00:00,17.560477814749,0.0,0.0,144965.52,197568. 
 01/05  24:00:00,16.4463360497523,0.0,0.0,72482.76,197568. 
 01/06  01:00:00,15.5146127864039,0.0,0.0,72482.76,148176. 
 01/06  02:00:00,15.0043154088129,394898.850651711,0.0,72482.76,148176. 
 01/06  03:00:00,15.000006947389,976227.916934359,0.0,72482.76,148176. 
 01/06  04:00:00,15.0000005484707,1284101.08918572,0.0,72482.76,148176. 
 01/06  05:00:00,15.0000000629172,1372612.77124335,0.0,72482.76,148176. 
 01/06  06:00:00,15.0000000059641,1604836.47812647,0.0,72482.76,148176. 
 01/06  07:00:00,21.8939190656619,6914170.60052321,0.0,144965.52,197568. 
